"row_id","base_row_id","original_case_key","phase","phase_order","block","root_kind","family","tau","tau_label","fit_size","prior_semantics","model","inference","method_profile_id","seed","status_current","error_current","gate_current","healthy_current","runtime_sec_current","retention_mode","fit_retained","draws_retained","vb_init_retained","plot_summary_path","plot_summary_exists","parameter_summary_path","parameter_summary_exists","lightweight_ready","crps_metric","primary_accuracy_metric","q_rmse_metric","coverage95_metric","coverage95_gap_metric","mean_ci_width_metric","cie_metric","beta_rmse_mean_metric","beta_coverage_gap_metric","metric_source","metric_error"
285,285,"static_shrink::normal::0p50::1000::rhs_ns::al::vb","smoke_static_vb",1,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","al","vb","static_shrink__rhs_ns__al__vb",201090,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0285_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0285_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,287,"static_shrink::normal::0p50::1000::rhs_ns::exal::vb","smoke_static_vb",1,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","exal","vb","static_shrink__rhs_ns__exal__vb",212008,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0287_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0287_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,17,"dynamic::gausmix::0p50::500::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",192353,"done",NA,"PASS",TRUE,323.056,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0017_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0017_parameter_summary.csv",NA,TRUE,26.6929985948818,46.057950012926,46.057950012926,0.966,0.016,222.495933081705,NA,NA,NA,"refreshed288_dynamic",NA
19,19,"dynamic::gausmix::0p50::500::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",202616,"done",NA,"PASS",TRUE,396.085,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0019_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0019_parameter_summary.csv",NA,TRUE,33.5716742143401,47.8933001182438,47.8933001182438,0.404,0.546,43.7531541087203,NA,NA,NA,"refreshed288_dynamic",NA
21,21,"dynamic::gausmix::0p50::5000::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",195432,"done",NA,"PASS",TRUE,2935.01,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0021_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0021_parameter_summary.csv",NA,TRUE,8.96658034492462,10.2326329485891,10.2326329485891,0.9656,0.0156000000000001,74.6104883104189,NA,NA,NA,"refreshed288_dynamic",NA
23,23,"dynamic::gausmix::0p50::5000::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205916,"done",NA,"PASS",TRUE,3321.284,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0023_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0023_parameter_summary.csv",NA,TRUE,9.79398979593486,10.3173165852631,10.3173165852631,0.6612,0.2888,28.8711753078498,NA,NA,NA,"refreshed288_dynamic",NA
41,41,"dynamic::laplace::0p50::500::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",191690,"done",NA,"PASS",TRUE,323.807,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0041_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0041_parameter_summary.csv",NA,TRUE,22.8749369411402,38.6139717354852,38.6139717354852,0.946,0.004,189.579161427597,NA,NA,NA,"refreshed288_dynamic",NA
43,43,"dynamic::laplace::0p50::500::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","laplace",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",201953,"done",NA,"PASS",TRUE,381.578,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0043_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0043_parameter_summary.csv",NA,TRUE,27.6529495388902,39.3283622055206,39.3283622055206,0.468,0.482,45.4753907181537,NA,NA,NA,"refreshed288_dynamic",NA
45,45,"dynamic::laplace::0p50::5000::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",194769,"done",NA,"PASS",TRUE,2940.974,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0045_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0045_parameter_summary.csv",NA,TRUE,8.25971447538772,8.55315901349747,8.55315901349747,0.9432,0.00679999999999992,67.19107762425,NA,NA,NA,"refreshed288_dynamic",NA
47,47,"dynamic::laplace::0p50::5000::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","laplace",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",205253,"done",NA,"PASS",TRUE,3093.314,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0047_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0047_parameter_summary.csv",NA,TRUE,8.84531583846377,8.59605839315615,8.59605839315615,0.6962,0.2538,27.1237801971728,NA,NA,NA,"refreshed288_dynamic",NA
65,65,"dynamic::normal::0p50::500::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","normal",0.5,"0p50",500,"default","dqlm","vb","dynamic__dqlm__vb",188043,"done",NA,"PASS",TRUE,309.748,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0065_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0065_parameter_summary.csv",NA,TRUE,22.6851962173069,40.9357478638988,40.9357478638988,0.936,0.0139999999999999,180.860989516762,NA,NA,NA,"refreshed288_dynamic",NA
67,67,"dynamic::normal::0p50::500::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","normal",0.5,"0p50",500,"default","exdqlm","vb","dynamic__exdqlm__vb",198085,"done",NA,"PASS",TRUE,397.37,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0067_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0067_parameter_summary.csv",NA,TRUE,26.8793343620118,41.2561870871583,41.2561870871583,0.476,0.474,31.8675942190226,NA,NA,NA,"refreshed288_dynamic",NA
69,69,"dynamic::normal::0p50::5000::default::dqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","dqlm","vb","dynamic__dqlm__vb",191074,"done",NA,"PASS",TRUE,2945.961,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0069_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0069_parameter_summary.csv",NA,TRUE,6.35027087526351,7.61966444652731,7.61966444652731,0.9708,0.0208,53.7610649570731,NA,NA,NA,"refreshed288_dynamic",NA
71,71,"dynamic::normal::0p50::5000::default::exdqlm::vb","smoke_dynamic_vb",2,"dynamic","dynamic","normal",0.5,"0p50",5000,"default","exdqlm","vb","dynamic__exdqlm__vb",201337,"done",NA,"PASS",TRUE,3379.192,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0071_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0071_parameter_summary.csv",NA,TRUE,7.00181816559691,7.7799481786512,7.7799481786512,0.6588,0.2912,20.775982234003,NA,NA,NA,"refreshed288_dynamic",NA
138,138,"static_paper::normal::0p50::100::paper::al::mcmc","smoke_static_mcmc",3,"static","static_paper","normal",0.5,"0p50",100,"paper","al","mcmc","static_paper__paper__al__mcmc",198096,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0138_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0138_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,140,"static_paper::normal::0p50::100::paper::exal::mcmc","smoke_static_mcmc",3,"static","static_paper","normal",0.5,"0p50",100,"paper","exal","mcmc","static_paper__paper__exal__mcmc",208751,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0140_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0140_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,142,"static_paper::normal::0p50::1000::paper::al::mcmc","smoke_static_mcmc",3,"static","static_paper","normal",0.5,"0p50",1000,"paper","al","mcmc","static_paper__paper__al__mcmc",201137,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0142_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0142_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,144,"static_paper::normal::0p50::1000::paper::exal::mcmc","smoke_static_mcmc",3,"static","static_paper","normal",0.5,"0p50",1000,"paper","exal","mcmc","static_paper__paper__exal__mcmc",212013,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0144_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0144_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,274,"static_shrink::normal::0p50::100::ridge::al::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",100,"ridge","al","mcmc","static_shrink__ridge__al__mcmc",201981,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0274_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0274_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,276,"static_shrink::normal::0p50::100::ridge::exal::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",100,"ridge","exal","mcmc","static_shrink__ridge__exal__mcmc",212857,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0276_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0276_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,278,"static_shrink::normal::0p50::100::rhs_ns::al::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","al","mcmc","static_shrink__rhs_ns__al__mcmc",208000,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0278_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0278_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,280,"static_shrink::normal::0p50::100::rhs_ns::exal::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",100,"rhs_ns","exal","mcmc","static_shrink__rhs_ns__exal__mcmc",219097,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0280_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0280_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,282,"static_shrink::normal::0p50::1000::ridge::al::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","al","mcmc","static_shrink__ridge__al__mcmc",205057,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0282_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0282_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,284,"static_shrink::normal::0p50::1000::ridge::exal::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",1000,"ridge","exal","mcmc","static_shrink__ridge__exal__mcmc",216154,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0284_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0284_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,286,"static_shrink::normal::0p50::1000::rhs_ns::al::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","al","mcmc","static_shrink__rhs_ns__al__mcmc",211206,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0286_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0286_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,288,"static_shrink::normal::0p50::1000::rhs_ns::exal::mcmc","smoke_static_mcmc",3,"static","static_shrink","normal",0.5,"0p50",1000,"rhs_ns","exal","mcmc","static_shrink__rhs_ns__exal__mcmc",222524,"not_started",NA,"MISSING",FALSE,NA,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0288_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0288_parameter_summary.csv",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,18,"dynamic::gausmix::0p50::500::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","dqlm","mcmc","dynamic__dqlm__mcmc",201869,"done",NA,"PASS",TRUE,1441.217,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0018_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0018_parameter_summary.csv",NA,TRUE,26.4629164112746,45.480915054932,45.480915054932,0.968,0.018,219.925308599556,NA,NA,NA,"refreshed288_dynamic",NA
20,20,"dynamic::gausmix::0p50::500::default::exdqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","gausmix",0.5,"0p50",500,"default","exdqlm","mcmc","dynamic__exdqlm__mcmc",212532,"done",NA,"WARN",TRUE,1659.027,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0020_plot_summary.csv",TRUE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0020_parameter_summary.csv",NA,TRUE,24.9588509171831,47.0954052558231,47.0954052558231,0.982,0.032,192.728418080044,NA,NA,NA,"refreshed288_dynamic",NA
22,22,"dynamic::gausmix::0p50::5000::default::dqlm::mcmc","smoke_dynamic_mcmc",4,"dynamic","dynamic","gausmix",0.5,"0p50",5000,"default","dqlm","mcmc","dynamic__dqlm__mcmc",205148,"failed_runtime","manual_stop_after_smoke_gate_failure_and_long_tt5000_mcmc_runtime","FAIL",FALSE,7918.53600406647,"comparison_plus_plot",FALSE,FALSE,FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/plot_summaries/row_0022_plot_summary.csv",FALSE,"tools/merge_reports/full288_refreshed288_20260429_p90_dynamic72_qdesn_comparable_v1/parameter_summaries/row_0022_parameter_summary.csv",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
